poi_id,code commune INSEE,IRIS,category,kpi,value,value_comp,city,mean_income,population
Mondeville 2,14666,146660000,work,Visites,0.24478020044834484,2435,SANNERVILLE,20808.0,1732.0
Les Rives de l'Orne,14666,146660000,home,Visites,0.2160789940652567,509,SANNERVILLE,20808.0,1732.0
Val Saint Clair,14666,146660000,home,Visites,0.21962562623235418,1761,SANNERVILLE,20808.0,1732.0
Côte de Nacre,14672,146720000,home,Visites,0.034055343635074786,368,SEPT VENTS,16302.0,408.0
Côte de Nacre,14675,146750000,home,Visites,0.1488070450141311,1608,SOLIERS,21039.0,2146.0
Côte de Nacre,14675,146750000,work,Visites,0.0332183350567823,363,SOLIERS,21039.0,2146.0
Mondeville 2,14675,146750000,home,Visites,0.5867476076945687,5749,SOLIERS,21039.0,2146.0
Mondeville 2,14675,146750000,work,Visites,0.2811705218291665,2797,SOLIERS,21039.0,2146.0
Val Saint Clair,14675,146750000,home,Visites,0.15265290545621893,1224,SOLIERS,21039.0,2146.0
Côte de Nacre,14678,146780000,home,Visites,0.009716877939355576,105,SOUMONT ST QUENTIN,17473.0,545.0
Mondeville 2,14678,146780000,home,Visites,0.0923650347823247,905,SOUMONT ST QUENTIN,17473.0,545.0
Mondeville 2,14678,146780000,work,Visites,0.11369462287765011,1131,SOUMONT ST QUENTIN,17473.0,545.0
Côte de Nacre,14679,146790000,home,Visites,0.07033168794200227,760,SUBLES,20055.0,659.0
Côte de Nacre,14679,146790000,work,Visites,0.07458111038919443,815,SUBLES,20055.0,659.0
Mondeville 2,14679,146790000,home,Visites,0.0723611156471472,709,SUBLES,20055.0,659.0
Mondeville 2,14679,146790000,work,Visites,0.07700272424781608,766,SUBLES,20055.0,659.0
Val Saint Clair,14679,146790000,home,Visites,0.013344657584816523,107,SUBLES,20055.0,659.0
Côte de Nacre,14685,146850000,home,Visites,0.464189140417215,5016,THAON,24172.0,1472.0
Côte de Nacre,14685,146850000,work,Visites,0.1959241194395893,2141,THAON,24172.0,1472.0
Mondeville 2,14685,146850000,home,Visites,0.2219822659133218,2175,THAON,24172.0,1472.0
Mondeville 2,14685,146850000,work,Visites,0.1359108135548921,1352,THAON,24172.0,1472.0
Val Saint Clair,14685,146850000,home,Visites,0.1839567283888259,1475,THAON,24172.0,1472.0
Val Saint Clair,14685,146850000,work,Visites,0.03209203006776356,260,THAON,24172.0,1472.0
Côte de Nacre,14688,146880000,work,Visites,0.009791630443734729,107,THIEVILLE,17525.0,310.0
Mondeville 2,14688,146880000,home,Visites,0.07246317645906136,710,THIEVILLE,17525.0,310.0
Mondeville 2,14688,146880000,work,Visites,0.06393437679061492,636,THIEVILLE,17525.0,310.0
Côte de Nacre,14689,146890000,home,Visites,0.20747847942890668,2242,THURY HARCOURT,16519.0,2032.0
Côte de Nacre,14689,146890000,work,Visites,0.24799363086468332,2710,THURY HARCOURT,16519.0,2032.0
Mondeville 2,14689,146890000,home,Visites,0.486013586335282,4762,THURY HARCOURT,16519.0,2032.0
Mondeville 2,14689,146890000,work,Visites,0.5041366345989525,5015,THURY HARCOURT,16519.0,2032.0
Les Rives de l'Orne,14689,146890000,home,Visites,0.11546853906827077,272,THURY HARCOURT,16519.0,2032.0
Les Rives de l'Orne,14689,146890000,work,Visites,0.10087908920593745,245,THURY HARCOURT,16519.0,2032.0
Val Saint Clair,14689,146890000,home,Visites,0.1938093260449054,1554,THURY HARCOURT,16519.0,2032.0
Val Saint Clair,14689,146890000,work,Visites,0.23809817692583038,1929,THURY HARCOURT,16519.0,2032.0
Côte de Nacre,14690,146900000,home,Visites,0.08800715162216337,951,TIERCEVILLE,18336.5,172.0
Côte de Nacre,14690,146900000,work,Visites,0.12051941396634241,1317,TIERCEVILLE,18336.5,172.0
Mondeville 2,14690,146900000,home,Visites,0.010308142003331265,101,TIERCEVILLE,18336.5,172.0
Mondeville 2,14690,146900000,work,Visites,0.035385063884113915,352,TIERCEVILLE,18336.5,172.0
Val Saint Clair,14690,146900000,work,Visites,0.012713381142229408,103,TIERCEVILLE,18336.5,172.0
Côte de Nacre,14697,146970000,home,Visites,0.12780008032619097,1381,L OUDON,18024.0,1527.0
Côte de Nacre,14697,146970000,work,Visites,0.05957337774646083,651,L OUDON,18024.0,1527.0
Mondeville 2,14697,146970000,home,Visites,0.2096329076717071,2054,L OUDON,18024.0,1527.0
Mondeville 2,14697,146970000,work,Visites,0.13912763754435697,1384,L OUDON,18024.0,1527.0
Les Rives de l'Orne,14697,146970000,home,Visites,0.04287618546285055,101,L OUDON,18024.0,1527.0
Val Saint Clair,14697,146970000,home,Visites,0.054251645321450354,435,L OUDON,18024.0,1527.0
Val Saint Clair,14697,146970000,work,Visites,0.027771949097103076,225,L OUDON,18024.0,1527.0
Côte de Nacre,14698,146980000,work,Visites,0.009883141008629446,108,TOUFFREVILLE,18788.0,277.0
Mondeville 2,14698,146980000,home,Visites,0.07134050752800548,699,TOUFFREVILLE,18788.0,277.0
Mondeville 2,14698,146980000,work,Visites,0.07217748826361872,718,TOUFFREVILLE,18788.0,277.0
Val Saint Clair,14698,146980000,home,Visites,0.014217672567000782,114,TOUFFREVILLE,18788.0,277.0
Val Saint Clair,14698,146980000,work,Visites,0.038757297851068295,314,TOUFFREVILLE,18788.0,277.0
Côte de Nacre,14699,146990000,home,Visites,0.012400587084510927,134,TOUQUES,17945.0,3957.0
Côte de Nacre,14699,146990000,work,Visites,0.017203986200206814,188,TOUQUES,17945.0,3957.0
Mondeville 2,14699,146990000,home,Visites,0.049091250530716224,481,TOUQUES,17945.0,3957.0
Val Saint Clair,14699,146990000,work,Visites,0.014811706185121641,120,TOUQUES,17945.0,3957.0
Côte de Nacre,14701,147010000,home,Visites,0.08772952653818178,948,TOURGEVILLE,25342.0,942.0
Côte de Nacre,14701,147010000,work,Visites,0.06158661017414461,673,TOURGEVILLE,25342.0,942.0
Mondeville 2,14701,147010000,home,Visites,0.13604706228158986,1333,TOURGEVILLE,25342.0,942.0
Mondeville 2,14701,147010000,work,Visites,0.14727022326769001,1465,TOURGEVILLE,25342.0,942.0
Les Rives de l'Orne,14701,147010000,home,Visites,0.0471213523403605,111,TOURGEVILLE,25342.0,942.0
Les Rives de l'Orne,14701,147010000,work,Visites,0.041586889835917074,101,TOURGEVILLE,25342.0,942.0
Val Saint Clair,14701,147010000,home,Visites,0.013718806862895491,110,TOURGEVILLE,25342.0,942.0
Côte de Nacre,14707,147070000,home,Visites,0.017953088764142686,194,TOURVILLE SUR ODON,21058.0,1076.0
Côte de Nacre,14707,147070000,work,Visites,0.009608609313945296,105,TOURVILLE SUR ODON,21058.0,1076.0
Mondeville 2,14707,147070000,home,Visites,0.10808239981710703,1059,TOURVILLE SUR ODON,21058.0,1076.0
Mondeville 2,14707,147070000,work,Visites,0.027845632658805554,277,TOURVILLE SUR ODON,21058.0,1076.0
Les Rives de l'Orne,14707,147070000,home,Visites,0.10188400506023892,240,TOURVILLE SUR ODON,21058.0,1076.0
Val Saint Clair,14707,147070000,home,Visites,0.03155325578465963,253,TOURVILLE SUR ODON,21058.0,1076.0
Côte de Nacre,14708,147080000,home,Visites,0.12150724508927498,1313,TRACY BOCAGE,19061.0,334.0
Côte de Nacre,14708,147080000,work,Visites,0.10221730098739899,1117,TRACY BOCAGE,19061.0,334.0
Mondeville 2,14708,147080000,home,Visites,0.1088988863124204,1067,TRACY BOCAGE,19061.0,334.0
Mondeville 2,14708,147080000,work,Visites,0.12324456909637403,1226,TRACY BOCAGE,19061.0,334.0
Val Saint Clair,14708,147080000,home,Visites,0.10039672295118973,805,TRACY BOCAGE,19061.0,334.0
Val Saint Clair,14708,147080000,work,Visites,0.03962131404520039,321,TRACY BOCAGE,19061.0,334.0
Côte de Nacre,14711,147110000,home,Visites,0.013881254199079394,150,TREVIERES,15986.0,931.0
Val Saint Clair,14711,147110000,home,Visites,0.08592961753213631,689,TREVIERES,15986.0,931.0
Côte de Nacre,14712,147120000,home,Visites,0.33842497737355565,3657,TROARN,19588.0,3669.0
Côte de Nacre,14712,147120000,work,Visites,0.24717003578063088,2701,TROARN,19588.0,3669.0
Mondeville 2,14712,147120000,home,Visites,0.8168947385610242,8004,TROARN,19588.0,3669.0
Mondeville 2,14712,147120000,work,Visites,0.486243051157554,4837,TROARN,19588.0,3669.0
Les Rives de l'Orne,14712,147120000,home,Visites,0.6342279314999872,1494,TROARN,19588.0,3669.0
Les Rives de l'Orne,14712,147120000,work,Visites,0.2503448417845305,608,TROARN,19588.0,3669.0
Val Saint Clair,14712,147120000,home,Visites,0.5039790775723698,4041,TROARN,19588.0,3669.0
Val Saint Clair,14712,147120000,work,Visites,0.3254872434180481,2637,TROARN,19588.0,3669.0
Côte de Nacre,14714,147140000,home,Visites,0.01203042030586881,130,LE TRONQUAY,18503.0,756.0
Val Saint Clair,14714,147140000,home,Visites,0.01746029964368517,140,LE TRONQUAY,18503.0,756.0
Côte de Nacre,14715,147150101,home,Visites,0.01184533691654775,128,TROUVILLE SUR MER,17831.0,4789.0
Côte de Nacre,14715,147150101,work,Visites,0.028185253987572864,308,TROUVILLE SUR MER,17831.0,4789.0
Côte de Nacre,14715,147150103,home,Visites,0.014991754535005748,162,TROUVILLE SUR MER,17831.0,4789.0
Côte de Nacre,14715,147150103,work,Visites,0.07329996248066839,801,TROUVILLE SUR MER,17831.0,4789.0
Mondeville 2,14715,147150101,work,Visites,0.037295053127858704,371,TROUVILLE SUR MER,17831.0,4789.0
Mondeville 2,14715,147150103,home,Visites,0.011022567686730461,108,TROUVILLE SUR MER,17831.0,4789.0
Mondeville 2,14715,147150103,work,Visites,0.02432723142032832,242,TROUVILLE SUR MER,17831.0,4789.0
Val Saint Clair,14715,147150101,work,Visites,0.013577397336361504,110,TROUVILLE SUR MER,17831.0,4789.0
Côte de Nacre,14719,147190000,home,Visites,0.15149075415928648,1637,URVILLE,18806.0,531.0
Côte de Nacre,14719,147190000,work,Visites,0.0246163419566789,269,URVILLE,18806.0,531.0
Mondeville 2,14719,147190000,home,Visites,0.361193213364251,3539,URVILLE,18806.0,531.0
Mondeville 2,14719,147190000,work,Visites,0.1759200619238618,1750,URVILLE,18806.0,531.0
Les Rives de l'Orne,14719,147190000,home,Visites,0.1617408580331293,381,URVILLE,18806.0,531.0
Val Saint Clair,14719,147190000,home,Visites,0.09653051374437373,774,URVILLE,18806.0,531.0
Côte de Nacre,14721,147210000,home,Visites,0.10059282209599535,1087,VACOGNES NEUILLY,21763.0,510.0
Côte de Nacre,14721,147210000,work,Visites,0.04090522250793854,447,VACOGNES NEUILLY,21763.0,510.0
Mondeville 2,14721,147210000,home,Visites,0.1415583461249551,1387,VACOGNES NEUILLY,21763.0,510.0
Mondeville 2,14721,147210000,work,Visites,0.10163153291715674,1011,VACOGNES NEUILLY,21763.0,510.0
Val Saint Clair,14721,147210000,home,Visites,0.07046478070487229,565,VACOGNES NEUILLY,21763.0,510.0
Val Saint Clair,14721,147210000,work,Visites,0.03468407865015984,281,VACOGNES NEUILLY,21763.0,510.0
Côte de Nacre,14724,147240000,home,Visites,0.10938428308874563,1182,VARAVILLE,21948.0,917.0
Mondeville 2,14724,147240000,home,Visites,0.05480665599790979,537,VARAVILLE,21948.0,917.0
Val Saint Clair,14724,147240000,home,Visites,0.059115585936476936,474,VARAVILLE,21948.0,917.0
Val Saint Clair,14724,147240000,work,Visites,0.01345396645148549,109,VARAVILLE,21948.0,917.0
Côte de Nacre,14727,147270000,home,Visites,0.009809419634016107,106,VAUBADON,17887.0,436.0
Mondeville 2,14727,147270000,home,Visites,0.011226689310558804,110,VAUBADON,17887.0,436.0
Val Saint Clair,14727,147270000,home,Visites,0.03791379351200209,304,VAUBADON,17887.0,436.0
Val Saint Clair,14727,147270000,work,Visites,0.028759396176111188,233,VAUBADON,17887.0,436.0
Côte de Nacre,14730,147300000,home,Visites,0.039422761925385484,426,VAUDRY,20582.0,1504.0
Val Saint Clair,14730,147300000,home,Visites,0.020453493868316915,164,VAUDRY,20582.0,1504.0
Côte de Nacre,14732,147320000,home,Visites,0.013418545725776748,145,VAUX SUR AURE,20356.0,328.0
Côte de Nacre,14733,147330000,home,Visites,0.0786604404614499,850,VAUX SUR SEULLES,20689.0,285.0
Côte de Nacre,14733,147330000,work,Visites,0.12344775204297335,1349,VAUX SUR SEULLES,20689.0,285.0
Mondeville 2,14733,147330000,home,Visites,0.04572324373754858,448,VAUX SUR SEULLES,20689.0,285.0
Mondeville 2,14733,147330000,work,Visites,0.03930556812127427,391,VAUX SUR SEULLES,20689.0,285.0
Val Saint Clair,14733,147330000,home,Visites,0.014217672567000782,114,VAUX SUR SEULLES,20689.0,285.0
Val Saint Clair,14733,147330000,work,Visites,0.026414209363466928,214,VAUX SUR SEULLES,20689.0,285.0
Côte de Nacre,14737,147370000,home,Visites,0.30298150831857296,3274,VERSAINVILLE,21675.0,415.0
Côte de Nacre,14737,147370000,work,Visites,0.4576443350384802,5001,VERSAINVILLE,21675.0,415.0
Mondeville 2,14737,147370000,home,Visites,0.6024649727293511,5903,VERSAINVILLE,21675.0,415.0
Mondeville 2,14737,147370000,work,Visites,0.8158669843280356,8116,VERSAINVILLE,21675.0,415.0
Les Rives de l'Orne,14737,147370000,home,Visites,0.5446549103845272,1283,VERSAINVILLE,21675.0,415.0
Les Rives de l'Orne,14737,147370000,work,Visites,0.7819158791921438,1899,VERSAINVILLE,21675.0,415.0
Val Saint Clair,14737,147370000,home,Visites,0.24369589645543446,1954,VERSAINVILLE,21675.0,415.0
Val Saint Clair,14737,147370000,work,Visites,0.3220311786415197,2609,VERSAINVILLE,21675.0,415.0
Côte de Nacre,14738,147380000,home,Visites,0.5577487937190101,6027,VERSON,22607.0,3565.0
Côte de Nacre,14738,147380000,work,Visites,0.265563659324469,2902,VERSON,22607.0,3565.0
Mondeville 2,14738,147380000,home,Visites,0.6148143309709657,6024,VERSON,22607.0,3565.0
Mondeville 2,14738,147380000,work,Visites,0.3438985896237321,3421,VERSON,22607.0,3565.0
Les Rives de l'Orne,14738,147380000,home,Visites,0.8545520924427539,2013,VERSON,22607.0,3565.0
Les Rives de l'Orne,14738,147380000,work,Visites,0.21575772548535194,524,VERSON,22607.0,3565.0
Val Saint Clair,14738,147380000,home,Visites,0.7280944951416716,5838,VERSON,22607.0,3565.0
Val Saint Clair,14738,147380000,work,Visites,0.35794956614043966,2900,VERSON,22607.0,3565.0
Côte de Nacre,14739,147390000,home,Visites,0.2361664047736708,2552,VER SUR MER,21168.0,1576.0
Côte de Nacre,14739,147390000,work,Visites,0.1724974148265417,1885,VER SUR MER,21168.0,1576.0
Mondeville 2,14739,147390000,home,Visites,0.12247297429700513,1200,VER SUR MER,21168.0,1576.0
Mondeville 2,14739,147390000,work,Visites,0.03759663037687103,374,VER SUR MER,21168.0,1576.0
Val Saint Clair,14739,147390000,home,Visites,0.11685929118666433,937,VER SUR MER,21168.0,1576.0
Val Saint Clair,14739,147390000,work,Visites,0.07590999419874842,615,VER SUR MER,21168.0,1576.0
Côte de Nacre,14754,147540000,home,Visites,0.012308045389850397,133,VILLERS SUR MER,19497.0,2684.0
Côte de Nacre,14754,147540000,work,Visites,0.055729934020882714,609,VILLERS SUR MER,19497.0,2684.0
Mondeville 2,14754,147540000,home,Visites,0.10512263627159607,1030,VILLERS SUR MER,19497.0,2684.0
Mondeville 2,14754,147540000,work,Visites,0.06242649054555324,621,VILLERS SUR MER,19497.0,2684.0
Côte de Nacre,14758,147580000,home,Visites,0.036276344306927485,392,VILLONS LES BUISSONS,28936.0,711.0
Mondeville 2,14758,147580000,home,Visites,0.011736993370129657,115,VILLONS LES BUISSONS,28936.0,711.0
Mondeville 2,14758,147580000,work,Visites,0.010856780964444042,108,VILLONS LES BUISSONS,28936.0,711.0
Val Saint Clair,14758,147580000,home,Visites,0.01459182184507975,117,VILLONS LES BUISSONS,28936.0,711.0
Côte de Nacre,14760,147600000,home,Visites,0.23394540410181808,2528,VILLY BOCAGE,18981.0,781.0
Côte de Nacre,14760,147600000,work,Visites,0.16947756618501605,1852,VILLY BOCAGE,18981.0,781.0
Mondeville 2,14760,147600000,home,Visites,0.19728354943009244,1933,VILLY BOCAGE,18981.0,781.0
Mondeville 2,14760,147600000,work,Visites,0.15179388200287502,1510,VILLY BOCAGE,18981.0,781.0
Les Rives de l'Orne,14760,147600000,home,Visites,0.11164788887851182,263,VILLY BOCAGE,18981.0,781.0
Val Saint Clair,14760,147600000,home,Visites,0.19904741593801095,1596,VILLY BOCAGE,18981.0,781.0
Val Saint Clair,14760,147600000,work,Visites,0.16021328856906575,1298,VILLY BOCAGE,18981.0,781.0
Côte de Nacre,14761,147610000,home,Visites,0.08310244180515532,898,VIMONT,18548.0,746.0
Côte de Nacre,14761,147610000,work,Visites,0.05948186718156611,650,VIMONT,18548.0,746.0
Mondeville 2,14761,147610000,home,Visites,0.26290865149090437,2576,VIMONT,18548.0,746.0
Mondeville 2,14761,147610000,work,Visites,0.21602983604250228,2149,VIMONT,18548.0,746.0
Val Saint Clair,14761,147610000,home,Visites,0.054251645321450354,435,VIMONT,18548.0,746.0
Val Saint Clair,14761,147610000,work,Visites,0.11713590974733698,949,VIMONT,18548.0,746.0
Côte de Nacre,14762,147620102,home,Visites,0.09985248853871112,1079,VIRE,16771.0,11936.0
Côte de Nacre,14762,147620102,work,Visites,0.2778260750203611,3036,VIRE,16771.0,11936.0
Côte de Nacre,14762,147620204,home,Visites,0.10623786547028764,1148,VIRE,16771.0,11936.0
Côte de Nacre,14762,147620204,work,Visites,0.08611144156592879,941,VIRE,16771.0,11936.0
Côte de Nacre,14762,147620301,home,Visites,0.024338465695719205,263,VIRE,16771.0,11936.0
Côte de Nacre,14762,147620301,work,Visites,0.039532564034517784,432,VIRE,16771.0,11936.0
Mondeville 2,14762,147620102,home,Visites,0.11349162284855809,1112,VIRE,16771.0,11936.0
Mondeville 2,14762,147620102,work,Visites,0.37707208701508893,3751,VIRE,16771.0,11936.0
Mondeville 2,14762,147620203,home,Visites,0.01071638525098795,105,VIRE,16771.0,11936.0
Mondeville 2,14762,147620204,home,Visites,0.08736405499853032,856,VIRE,16771.0,11936.0
Mondeville 2,14762,147620204,work,Visites,0.11580566362073645,1152,VIRE,16771.0,11936.0
Les Rives de l'Orne,14762,147620102,work,Visites,0.3639882239104029,884,VIRE,16771.0,11936.0
Val Saint Clair,14762,147620102,home,Visites,0.0159637025313693,128,VIRE,16771.0,11936.0
Val Saint Clair,14762,147620102,work,Visites,0.22266931631632866,1804,VIRE,16771.0,11936.0
Val Saint Clair,14762,147620204,home,Visites,0.04452376409139719,357,VIRE,16771.0,11936.0
Val Saint Clair,14762,147620204,work,Visites,0.11812335682634509,957,VIRE,16771.0,11936.0
Val Saint Clair,14762,147620301,home,Visites,0.018707463903948396,150,VIRE,16771.0,11936.0
Val Saint Clair,14762,147620301,work,Visites,0.019748941580162188,160,VIRE,16771.0,11936.0
Côte de Nacre,14764,147640000,home,Visites,0.010642294885960869,115,PONT D OUILLY,16920.0,1016.0
Mondeville 2,14764,147640000,home,Visites,0.12869868382376956,1261,PONT D OUILLY,16920.0,1016.0
Mondeville 2,14764,147640000,work,Visites,0.05116760658242609,509,PONT D OUILLY,16920.0,1016.0
Val Saint Clair,14764,147640000,home,Visites,0.019705195312158977,158,PONT D OUILLY,16920.0,1016.0
Côte de Nacre,22168,221680103,home,Visites,0.014806671145684689,160,PERROS GUIREC,21956.0,7440.0
Côte de Nacre,22168,221680103,work,Visites,0.013909605863997,152,PERROS GUIREC,21956.0,7440.0
Côte de Nacre,27065,270650000,home,Visites,0.038867511757422306,420,BEUZEVILLE,17769.0,4293.0
Mondeville 2,27065,270650000,home,Visites,0.046131486985205264,452,BEUZEVILLE,17769.0,4293.0
Côte de Nacre,27413,274130000,work,Visites,0.019766282017258892,216,MONTFORT SUR RISLE,16770.0,791.0
Côte de Nacre,27549,275490000,home,Visites,0.013603629115097807,147,ST GERMAIN VILLAGE,18933.0,1601.0
Côte de Nacre,27679,276790103,home,Visites,0.009346711160713459,101,VERNEUIL SUR AVRE,16635.0,6272.0
Côte de Nacre,35047,350470105,home,Visites,0.011382628443245104,123,BRUZ,22299.0,16612.0
Côte de Nacre,35047,350470105,work,Visites,0.010432204397997748,114,BRUZ,22299.0,16612.0
Côte de Nacre,35051,350510203,home,Visites,0.009994503023337164,108,CESSON SEVIGNE,26177.0,15413.0
Côte de Nacre,35115,351150104,work,Visites,0.01930872919278531,211,FOUGERES,17218.0,19775.0
Val Saint Clair,35115,351150104,work,Visites,0.01308367379685745,106,FOUGERES,17218.0,19775.0
Côte de Nacre,35142,351420000,home,Visites,0.012770753863153043,138,LANDEAN,17727.0,1260.0
Côte de Nacre,35238,352380605,work,Visites,0.012079394566102656,132,RENNES,19530.0,208033.0
Côte de Nacre,35238,352380605,work,Visites,0.012079394566102656,132,RENNES,19530.0,208033.0
Côte de Nacre,35238,352380605,work,Visites,0.012079394566102656,132,RENNES,19530.0,208033.0
Côte de Nacre,35238,352380704,home,Visites,0.01184533691654775,128,RENNES,19530.0,208033.0
Côte de Nacre,35238,352380704,home,Visites,0.01184533691654775,128,RENNES,19530.0,208033.0
Côte de Nacre,35238,352380704,home,Visites,0.01184533691654775,128,RENNES,19530.0,208033.0
Côte de Nacre,35238,352381205,work,Visites,0.010615225527787183,116,RENNES,19530.0,208033.0
Côte de Nacre,35238,352381205,work,Visites,0.010615225527787183,116,RENNES,19530.0,208033.0
Côte de Nacre,35238,352381205,work,Visites,0.010615225527787183,116,RENNES,19530.0,208033.0
Les Rives de l'Orne,35238,352380507,home,Visites,0.0564607194708824,133,RENNES,19530.0,208033.0
Les Rives de l'Orne,35238,352380507,home,Visites,0.0564607194708824,133,RENNES,19530.0,208033.0
Les Rives de l'Orne,35238,352380507,home,Visites,0.0564607194708824,133,RENNES,19530.0,208033.0
Les Rives de l'Orne,35238,352380510,work,Visites,0.054762934140366044,133,RENNES,19530.0,208033.0
Les Rives de l'Orne,35238,352380510,work,Visites,0.054762934140366044,133,RENNES,19530.0,208033.0
Les Rives de l'Orne,35238,352380510,work,Visites,0.054762934140366044,133,RENNES,19530.0,208033.0
Côte de Nacre,50003,500030000,home,Visites,0.031094009405937845,336,AGON COUTAINVILLE,22091.0,2842.0
Côte de Nacre,50003,500030000,work,Visites,0.023975768002415878,262,AGON COUTAINVILLE,22091.0,2842.0
Côte de Nacre,50025,500250101,home,Visites,0.030908926016616788,334,AVRANCHES,17265.0,7950.0
Côte de Nacre,50025,500250101,work,Visites,0.08318310348929783,909,AVRANCHES,17265.0,7950.0
Côte de Nacre,50025,500250102,home,Visites,0.010457211496639812,113,AVRANCHES,17265.0,7950.0
Côte de Nacre,50025,500250102,work,Visites,0.02543993704073135,278,AVRANCHES,17265.0,7950.0
Mondeville 2,50025,500250101,home,Visites,0.01092050687481629,107,AVRANCHES,17265.0,7950.0
Mondeville 2,50025,500250101,work,Visites,0.07810850749419464,777,AVRANCHES,17265.0,7950.0
Les Rives de l'Orne,50025,500250101,work,Visites,0.044057398143001254,107,AVRANCHES,17265.0,7950.0
Côte de Nacre,50066,500660000,home,Visites,0.04506780529967777,487,JULLOUVILLE,21164.0,2355.0
Côte de Nacre,50066,500660000,work,Visites,0.03340135618657174,365,JULLOUVILLE,21164.0,2355.0
Côte de Nacre,50074,500740000,work,Visites,0.020589877101311348,225,BRECEY,15773.0,2159.0
Mondeville 2,50074,500740000,work,Visites,0.010153100716748594,101,BRECEY,15773.0,2159.0
Val Saint Clair,50074,500740000,home,Visites,0.018956896756001044,152,BRECEY,15773.0,2159.0
Val Saint Clair,50074,500740000,work,Visites,0.01913178715578212,155,BRECEY,15773.0,2159.0
Côte de Nacre,50082,500820000,home,Visites,0.011290086748584574,122,BRICQUEBEC,17518.0,4260.0
Côte de Nacre,50099,500990101,home,Visites,0.06718527032354427,726,CARENTAN,15381.0,6003.0
Côte de Nacre,50099,500990101,work,Visites,0.09324926562771672,1019,CARENTAN,15381.0,6003.0
Côte de Nacre,50099,500990102,home,Visites,0.04562305546764094,493,CARENTAN,15381.0,6003.0
Côte de Nacre,50099,500990102,work,Visites,0.011987884001207939,131,CARENTAN,15381.0,6003.0
Côte de Nacre,50099,500990103,home,Visites,0.053396557819125404,577,CARENTAN,15381.0,6003.0
Côte de Nacre,50099,500990103,work,Visites,0.06890745536572197,753,CARENTAN,15381.0,6003.0
Mondeville 2,50099,500990101,home,Visites,0.047764459975832,468,CARENTAN,15381.0,6003.0
Mondeville 2,50099,500990101,work,Visites,0.054686007820903326,544,CARENTAN,15381.0,6003.0
Mondeville 2,50099,500990103,work,Visites,0.012766770208188827,127,CARENTAN,15381.0,6003.0
Les Rives de l'Orne,50099,500990101,work,Visites,0.045704403681057375,111,CARENTAN,15381.0,6003.0
Val Saint Clair,50099,500990101,work,Visites,0.012589950257353395,102,CARENTAN,15381.0,6003.0
Côte de Nacre,50109,501090000,home,Visites,0.021284589771921738,230,CERENCES,15874.0,1826.0
Côte de Nacre,50109,501090000,work,Visites,0.020864408795995496,228,CERENCES,15874.0,1826.0
Côte de Nacre,50129,501290101,home,Visites,0.012863295557813573,139,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290101,home,Visites,0.012863295557813573,139,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290101,work,Visites,0.01290298965015511,141,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290101,work,Visites,0.01290298965015511,141,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290201,home,Visites,0.055247391712335996,597,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290201,home,Visites,0.055247391712335996,597,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290201,work,Visites,0.06277624751777593,686,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290201,work,Visites,0.06277624751777593,686,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290202,home,Visites,0.03387026024575372,366,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290202,home,Visites,0.03387026024575372,366,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290203,home,Visites,0.01952629757337168,211,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290203,home,Visites,0.01952629757337168,211,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290203,work,Visites,0.06497250107524914,710,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290203,work,Visites,0.06497250107524914,710,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290402,home,Visites,0.052008432399217465,562,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290402,home,Visites,0.052008432399217465,562,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290402,work,Visites,0.0877586317340337,959,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290402,work,Visites,0.0877586317340337,959,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290601,work,Visites,0.015373774902312473,168,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290601,work,Visites,0.015373774902312473,168,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290602,home,Visites,0.009439252855373989,102,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290602,home,Visites,0.009439252855373989,102,CHERBOURG OCTEVILLE,16681.0,37754.0
Côte de Nacre,50129,501290603,work,Visites,0.01006616213841888,110,CHERBOURG OCTEVILLE,16681.0,37754.0
